date,year,month,quarter,day_name
2023-02-14 01:17:25,2023,2,2023Q1,Tuesday
2024-07-06 17:14:14,2024,7,2024Q3,Saturday
2022-10-29 00:15:41,2022,10,2022Q4,Saturday
2022-12-26 10:37:11,2022,12,2022Q4,Monday
2022-08-16 10:49:36,2022,8,2022Q3,Tuesday
2023-12-16 12:55:42,2023,12,2023Q4,Saturday
2024-05-27 20:12:40,2024,5,2024Q2,Monday
2023-05-18 10:07:46,2023,5,2023Q2,Thursday
2023-12-01 11:04:00,2023,12,2023Q4,Friday
2022-12-02 04:47:10,2022,12,2022Q4,Friday
2023-02-03 14:57:02,2023,2,2023Q1,Friday
2025-06-09 23:40:25,2025,6,2025Q2,Monday
2022-10-30 04:53:02,2022,10,2022Q4,Sunday
2025-02-25 11:26:18,2025,2,2025Q1,Tuesday
2022-11-12 00:51:30,2022,11,2022Q4,Saturday
2024-06-13 09:12:22,2024,6,2024Q2,Thursday
2022-09-06 11:23:20,2022,9,2022Q3,Tuesday
2024-12-25 16:51:48,2024,12,2024Q4,Wednesday
2022-10-20 18:57:14,2022,10,2022Q4,Thursday
2023-01-03 23:24:29,2023,1,2023Q1,Tuesday
2024-03-02 20:25:36,2024,3,2024Q1,Saturday
2023-08-16 22:17:22,2023,8,2023Q3,Wednesday
2023-10-17 13:12:32,2023,10,2023Q4,Tuesday
2024-05-08 16:54:15,2024,5,2024Q2,Wednesday
2022-07-09 13:04:35,2022,7,2022Q3,Saturday
2025-05-13 08:11:50,2025,5,2025Q2,Tuesday
2024-01-26 21:46:17,2024,1,2024Q1,Friday
2023-03-23 09:48:17,2023,3,2023Q1,Thursday
2024-02-19 17:46:13,2024,2,2024Q1,Monday
2022-04-09 15:59:56,2022,4,2022Q2,Saturday
2022-12-14 09:36:06,2022,12,2022Q4,Wednesday
2025-05-10 21:39:50,2025,5,2025Q2,Saturday
2023-03-15 15:52:31,2023,3,2023Q1,Wednesday
2024-12-04 04:14:30,2024,12,2024Q4,Wednesday
2022-12-14 10:18:35,2022,12,2022Q4,Wednesday
2024-11-26 20:58:55,2024,11,2024Q4,Tuesday
2024-06-23 12:59:36,2024,6,2024Q2,Sunday
2022-12-21 00:04:15,2022,12,2022Q4,Wednesday
2024-08-11 16:13:58,2024,8,2024Q3,Sunday
2024-02-03 23:34:21,2024,2,2024Q1,Saturday
2025-03-20 15:34:54,2025,3,2025Q1,Thursday
2022-05-07 02:07:43,2022,5,2022Q2,Saturday
2024-06-26 09:03:18,2024,6,2024Q2,Wednesday
2022-08-31 04:11:28,2022,8,2022Q3,Wednesday
2024-05-02 12:45:10,2024,5,2024Q2,Thursday
2024-11-18 09:27:07,2024,11,2024Q4,Monday
2022-08-16 09:42:57,2022,8,2022Q3,Tuesday
2025-02-04 19:35:36,2025,2,2025Q1,Tuesday
2025-03-17 18:16:50,2025,3,2025Q1,Monday
2023-11-27 02:41:59,2023,11,2023Q4,Monday
2023-05-04 23:14:40,2023,5,2023Q2,Thursday
2023-10-25 19:40:15,2023,10,2023Q4,Wednesday
2025-03-31 00:51:23,2025,3,2025Q1,Monday
2024-02-11 12:17:17,2024,2,2024Q1,Sunday
2023-04-25 04:38:36,2023,4,2023Q2,Tuesday
2025-07-19 22:41:02,2025,7,2025Q3,Saturday
2022-11-20 18:56:09,2022,11,2022Q4,Sunday
2024-09-14 08:18:40,2024,9,2024Q3,Saturday
2023-06-18 16:44:38,2023,6,2023Q2,Sunday
2022-01-08 03:31:39,2022,1,2022Q1,Saturday
2025-05-26 21:34:12,2025,5,2025Q2,Monday
2024-01-13 01:27:48,2024,1,2024Q1,Saturday
2022-12-16 21:15:08,2022,12,2022Q4,Friday
2022-04-24 12:46:32,2022,4,2022Q2,Sunday
2025-03-06 15:51:59,2025,3,2025Q1,Thursday
2023-03-02 18:18:23,2023,3,2023Q1,Thursday
2022-05-03 06:29:41,2022,5,2022Q2,Tuesday
2022-02-23 07:57:12,2022,2,2022Q1,Wednesday
2022-04-08 14:11:55,2022,4,2022Q2,Friday
2025-01-19 15:28:35,2025,1,2025Q1,Sunday
2023-05-14 03:47:26,2023,5,2023Q2,Sunday
2022-08-30 00:32:15,2022,8,2022Q3,Tuesday
2024-08-22 04:56:44,2024,8,2024Q3,Thursday
2023-01-31 15:46:33,2023,1,2023Q1,Tuesday
2022-09-21 11:53:15,2022,9,2022Q3,Wednesday
2022-12-10 23:36:41,2022,12,2022Q4,Saturday
2024-03-03 12:21:29,2024,3,2024Q1,Sunday
2024-03-23 16:45:13,2024,3,2024Q1,Saturday
2022-06-24 06:18:56,2022,6,2022Q2,Friday
2024-02-18 07:17:24,2024,2,2024Q1,Sunday
2025-04-28 00:26:29,2025,4,2025Q2,Monday
2022-08-03 03:15:47,2022,8,2022Q3,Wednesday
2022-02-09 09:16:28,2022,2,2022Q1,Wednesday
2024-12-30 01:52:45,2024,12,2024Q4,Monday
2025-05-27 21:42:30,2025,5,2025Q2,Tuesday
2022-12-31 23:26:39,2022,12,2022Q4,Saturday
2025-04-23 13:22:02,2025,4,2025Q2,Wednesday
2022-05-24 14:54:28,2022,5,2022Q2,Tuesday
2023-11-25 05:08:22,2023,11,2023Q4,Saturday
2024-07-16 22:47:49,2024,7,2024Q3,Tuesday
2023-12-29 21:28:41,2023,12,2023Q4,Friday
2024-08-26 17:22:26,2024,8,2024Q3,Monday
2023-12-03 18:39:37,2023,12,2023Q4,Sunday
2022-12-22 09:09:35,2022,12,2022Q4,Thursday
2025-07-10 09:43:18,2025,7,2025Q3,Thursday
2024-05-09 14:18:39,2024,5,2024Q2,Thursday
2024-03-17 13:18:59,2024,3,2024Q1,Sunday
2025-01-05 21:22:13,2025,1,2025Q1,Sunday
2025-02-21 21:20:05,2025,2,2025Q1,Friday
2025-02-21 09:56:02,2025,2,2025Q1,Friday
2023-12-18 08:15:13,2023,12,2023Q4,Monday
2025-04-02 21:07:46,2025,4,2025Q2,Wednesday
2023-06-08 22:54:31,2023,6,2023Q2,Thursday
2023-05-11 23:38:24,2023,5,2023Q2,Thursday
2025-02-04 11:57:16,2025,2,2025Q1,Tuesday
2023-07-19 20:07:08,2023,7,2023Q3,Wednesday
2025-04-27 14:16:22,2025,4,2025Q2,Sunday
2025-02-19 15:16:11,2025,2,2025Q1,Wednesday
2022-08-24 08:24:27,2022,8,2022Q3,Wednesday
2022-01-23 09:46:55,2022,1,2022Q1,Sunday
2024-01-12 10:46:47,2024,1,2024Q1,Friday
2022-10-12 23:39:56,2022,10,2022Q4,Wednesday
2023-10-26 14:24:31,2023,10,2023Q4,Thursday
2025-03-19 04:42:47,2025,3,2025Q1,Wednesday
2024-04-27 18:50:27,2024,4,2024Q2,Saturday
2022-07-12 21:50:02,2022,7,2022Q3,Tuesday
2024-06-01 00:40:20,2024,6,2024Q2,Saturday
2024-07-14 16:38:10,2024,7,2024Q3,Sunday
2022-02-05 10:57:32,2022,2,2022Q1,Saturday
2024-01-16 23:17:48,2024,1,2024Q1,Tuesday
2023-01-19 12:16:56,2023,1,2023Q1,Thursday
2023-02-27 10:34:09,2023,2,2023Q1,Monday
2024-11-27 15:19:46,2024,11,2024Q4,Wednesday
2022-06-09 01:30:55,2022,6,2022Q2,Thursday
2023-11-29 16:41:13,2023,11,2023Q4,Wednesday
2024-07-16 23:11:26,2024,7,2024Q3,Tuesday
2024-02-04 08:31:38,2024,2,2024Q1,Sunday
2024-04-23 22:05:14,2024,4,2024Q2,Tuesday
2022-09-23 13:45:30,2022,9,2022Q3,Friday
2022-02-26 22:24:50,2022,2,2022Q1,Saturday
2025-05-12 22:46:46,2025,5,2025Q2,Monday
2024-04-24 21:30:22,2024,4,2024Q2,Wednesday
2022-03-20 20:13:25,2022,3,2022Q1,Sunday
2024-02-03 06:38:01,2024,2,2024Q1,Saturday
2023-01-17 02:43:34,2023,1,2023Q1,Tuesday
2022-01-30 23:55:18,2022,1,2022Q1,Sunday
2024-03-31 12:57:53,2024,3,2024Q1,Sunday
2025-06-20 11:13:56,2025,6,2025Q2,Friday
2024-03-21 16:20:08,2024,3,2024Q1,Thursday
2025-02-26 18:08:10,2025,2,2025Q1,Wednesday
2023-08-17 04:29:27,2023,8,2023Q3,Thursday
2025-08-11 16:27:56,2025,8,2025Q3,Monday
2022-06-27 02:31:52,2022,6,2022Q2,Monday
2023-01-28 12:47:59,2023,1,2023Q1,Saturday
2023-03-09 23:12:42,2023,3,2023Q1,Thursday
2023-10-06 22:11:17,2023,10,2023Q4,Friday
2022-08-07 14:56:40,2022,8,2022Q3,Sunday
2022-01-24 18:41:35,2022,1,2022Q1,Monday
2023-08-03 10:30:44,2023,8,2023Q3,Thursday
2022-09-11 13:36:50,2022,9,2022Q3,Sunday
2024-01-03 23:28:18,2024,1,2024Q1,Wednesday
2024-05-14 02:21:47,2024,5,2024Q2,Tuesday
2023-10-21 16:33:32,2023,10,2023Q4,Saturday
2022-05-29 10:45:53,2022,5,2022Q2,Sunday
2023-02-28 05:39:16,2023,2,2023Q1,Tuesday
2025-07-24 01:20:37,2025,7,2025Q3,Thursday
2024-02-07 18:48:02,2024,2,2024Q1,Wednesday
2022-02-19 22:26:54,2022,2,2022Q1,Saturday
2023-08-30 04:27:20,2023,8,2023Q3,Wednesday
2022-02-01 19:39:44,2022,2,2022Q1,Tuesday
2024-11-30 15:05:51,2024,11,2024Q4,Saturday
2024-06-02 05:42:48,2024,6,2024Q2,Sunday
2024-08-16 20:46:31,2024,8,2024Q3,Friday
2025-01-04 11:44:03,2025,1,2025Q1,Saturday
2024-06-28 03:23:15,2024,6,2024Q2,Friday
2023-08-21 08:43:32,2023,8,2023Q3,Monday
2023-04-24 00:32:10,2023,4,2023Q2,Monday
2023-09-08 16:43:37,2023,9,2023Q3,Friday
2024-07-31 18:59:29,2024,7,2024Q3,Wednesday
2023-10-30 14:51:29,2023,10,2023Q4,Monday
2024-08-22 09:10:46,2024,8,2024Q3,Thursday
2023-03-12 14:36:27,2023,3,2023Q1,Sunday
2022-04-01 04:08:36,2022,4,2022Q2,Friday
2024-09-15 10:49:52,2024,9,2024Q3,Sunday
2022-07-03 16:55:40,2022,7,2022Q3,Sunday
2024-09-12 18:04:51,2024,9,2024Q3,Thursday
2022-01-08 10:08:57,2022,1,2022Q1,Saturday
2025-05-11 18:37:30,2025,5,2025Q2,Sunday
2025-07-06 07:01:49,2025,7,2025Q3,Sunday
2024-10-21 02:49:17,2024,10,2024Q4,Monday
2022-12-06 21:01:02,2022,12,2022Q4,Tuesday
2024-03-20 02:21:57,2024,3,2024Q1,Wednesday
2023-11-21 10:35:05,2023,11,2023Q4,Tuesday
2023-08-15 21:15:35,2023,8,2023Q3,Tuesday
2023-03-11 16:10:00,2023,3,2023Q1,Saturday
2024-03-26 10:39:05,2024,3,2024Q1,Tuesday
2022-10-22 03:32:07,2022,10,2022Q4,Saturday
2024-04-17 12:15:15,2024,4,2024Q2,Wednesday
2024-07-21 23:03:47,2024,7,2024Q3,Sunday
2025-06-10 02:05:58,2025,6,2025Q2,Tuesday
2025-01-04 05:16:30,2025,1,2025Q1,Saturday
2023-08-09 22:10:37,2023,8,2023Q3,Wednesday
2024-10-11 09:34:19,2024,10,2024Q4,Friday
2023-05-02 21:10:40,2023,5,2023Q2,Tuesday
2023-01-12 06:37:14,2023,1,2023Q1,Thursday
2022-03-20 12:21:37,2022,3,2022Q1,Sunday
2022-07-13 19:04:51,2022,7,2022Q3,Wednesday
2025-04-16 05:13:37,2025,4,2025Q2,Wednesday
2022-12-10 16:40:53,2022,12,2022Q4,Saturday
2025-02-12 14:56:17,2025,2,2025Q1,Wednesday
2025-01-23 07:12:07,2025,1,2025Q1,Thursday
2024-08-24 20:07:58,2024,8,2024Q3,Saturday
2024-11-15 14:36:46,2024,11,2024Q4,Friday
2022-09-10 07:48:10,2022,9,2022Q3,Saturday
2022-05-30 17:12:11,2022,5,2022Q2,Monday
2023-03-26 15:01:43,2023,3,2023Q1,Sunday
2023-02-04 02:05:23,2023,2,2023Q1,Saturday
2025-07-28 13:19:47,2025,7,2025Q3,Monday
2025-06-26 10:40:35,2025,6,2025Q2,Thursday
2022-12-09 02:15:21,2022,12,2022Q4,Friday
2025-07-17 05:43:11,2025,7,2025Q3,Thursday
2024-03-18 00:02:56,2024,3,2024Q1,Monday
2025-07-12 23:38:28,2025,7,2025Q3,Saturday
2022-02-09 00:49:28,2022,2,2022Q1,Wednesday
2023-01-13 00:37:27,2023,1,2023Q1,Friday
2023-07-11 05:16:55,2023,7,2023Q3,Tuesday
2024-10-21 19:49:01,2024,10,2024Q4,Monday
2024-09-07 21:07:53,2024,9,2024Q3,Saturday
2023-02-17 08:04:12,2023,2,2023Q1,Friday
2022-07-20 03:09:05,2022,7,2022Q3,Wednesday
2023-11-29 00:50:07,2023,11,2023Q4,Wednesday
2024-11-08 09:15:12,2024,11,2024Q4,Friday
2023-04-28 20:03:50,2023,4,2023Q2,Friday
2023-09-24 21:17:57,2023,9,2023Q3,Sunday
2025-05-14 12:03:18,2025,5,2025Q2,Wednesday
2022-07-23 08:50:49,2022,7,2022Q3,Saturday
2023-09-28 13:03:41,2023,9,2023Q3,Thursday
2023-03-14 05:16:50,2023,3,2023Q1,Tuesday
2022-02-26 08:21:54,2022,2,2022Q1,Saturday
2025-04-21 03:55:42,2025,4,2025Q2,Monday
2025-07-08 02:32:06,2025,7,2025Q3,Tuesday
2024-01-09 17:14:53,2024,1,2024Q1,Tuesday
2024-09-11 18:27:29,2024,9,2024Q3,Wednesday
2022-04-04 19:17:47,2022,4,2022Q2,Monday
2024-07-26 20:23:01,2024,7,2024Q3,Friday
2022-04-12 02:36:06,2022,4,2022Q2,Tuesday
2025-03-25 09:34:52,2025,3,2025Q1,Tuesday
2022-06-22 21:24:47,2022,6,2022Q2,Wednesday
2023-08-30 17:05:18,2023,8,2023Q3,Wednesday
2023-04-09 17:27:15,2023,4,2023Q2,Sunday
2022-08-04 08:44:12,2022,8,2022Q3,Thursday
2022-08-02 09:14:13,2022,8,2022Q3,Tuesday
2022-07-05 01:06:18,2022,7,2022Q3,Tuesday
2024-02-20 07:01:35,2024,2,2024Q1,Tuesday
2025-07-12 17:35:55,2025,7,2025Q3,Saturday
2023-04-16 02:08:43,2023,4,2023Q2,Sunday
2022-02-18 02:37:25,2022,2,2022Q1,Friday
2025-03-07 16:01:54,2025,3,2025Q1,Friday
2025-02-02 07:14:38,2025,2,2025Q1,Sunday
2023-09-24 01:00:52,2023,9,2023Q3,Sunday
2022-01-29 06:21:40,2022,1,2022Q1,Saturday
2022-06-28 16:21:23,2022,6,2022Q2,Tuesday
2024-04-19 15:30:01,2024,4,2024Q2,Friday
2024-10-05 04:40:57,2024,10,2024Q4,Saturday
2024-03-28 04:47:41,2024,3,2024Q1,Thursday
2024-05-22 01:27:23,2024,5,2024Q2,Wednesday
2025-05-25 16:28:57,2025,5,2025Q2,Sunday
2024-10-29 05:02:18,2024,10,2024Q4,Tuesday
2023-07-09 05:11:34,2023,7,2023Q3,Sunday
2023-11-09 17:49:56,2023,11,2023Q4,Thursday
2023-12-01 01:31:14,2023,12,2023Q4,Friday
2024-04-21 06:58:59,2024,4,2024Q2,Sunday
2022-08-28 04:52:49,2022,8,2022Q3,Sunday
2024-07-10 03:12:27,2024,7,2024Q3,Wednesday
2024-02-05 00:59:14,2024,2,2024Q1,Monday
2023-04-20 09:31:48,2023,4,2023Q2,Thursday
2025-01-14 03:10:06,2025,1,2025Q1,Tuesday
2022-07-03 21:03:23,2022,7,2022Q3,Sunday
2024-01-23 09:37:23,2024,1,2024Q1,Tuesday
2022-08-06 07:41:15,2022,8,2022Q3,Saturday
2025-08-09 13:51:16,2025,8,2025Q3,Saturday
2023-02-24 16:36:07,2023,2,2023Q1,Friday
2022-07-24 05:46:39,2022,7,2022Q3,Sunday
2023-12-16 17:11:31,2023,12,2023Q4,Saturday
2023-01-11 19:20:58,2023,1,2023Q1,Wednesday
2024-03-31 07:05:16,2024,3,2024Q1,Sunday
2022-07-14 08:49:13,2022,7,2022Q3,Thursday
2022-12-30 08:36:29,2022,12,2022Q4,Friday
2023-07-01 13:50:38,2023,7,2023Q3,Saturday
2023-01-20 13:14:52,2023,1,2023Q1,Friday
2024-08-18 18:57:56,2024,8,2024Q3,Sunday
2024-09-19 17:17:53,2024,9,2024Q3,Thursday
2022-01-26 20:01:53,2022,1,2022Q1,Wednesday
2023-09-16 07:05:12,2023,9,2023Q3,Saturday
2023-09-03 03:38:16,2023,9,2023Q3,Sunday
2022-07-08 14:01:18,2022,7,2022Q3,Friday
2022-12-26 10:15:08,2022,12,2022Q4,Monday
2022-06-22 10:31:13,2022,6,2022Q2,Wednesday
2023-08-15 18:30:52,2023,8,2023Q3,Tuesday
2024-01-21 08:00:43,2024,1,2024Q1,Sunday
2023-09-10 08:50:00,2023,9,2023Q3,Sunday
2022-04-09 19:11:57,2022,4,2022Q2,Saturday
2025-01-06 02:15:55,2025,1,2025Q1,Monday
2024-07-17 07:02:12,2024,7,2024Q3,Wednesday
2025-04-24 10:52:02,2025,4,2025Q2,Thursday
2023-01-28 21:16:16,2023,1,2023Q1,Saturday
2022-05-02 10:52:42,2022,5,2022Q2,Monday
2023-12-15 03:50:10,2023,12,2023Q4,Friday
2022-07-10 15:07:32,2022,7,2022Q3,Sunday
2023-03-13 18:27:37,2023,3,2023Q1,Monday
2022-06-03 08:37:43,2022,6,2022Q2,Friday
2024-07-10 02:21:58,2024,7,2024Q3,Wednesday
2024-06-30 19:36:10,2024,6,2024Q2,Sunday
2022-10-22 17:49:40,2022,10,2022Q4,Saturday
2024-11-19 21:55:37,2024,11,2024Q4,Tuesday
2025-01-31 09:18:07,2025,1,2025Q1,Friday
2022-03-06 12:48:13,2022,3,2022Q1,Sunday
2023-01-10 05:05:54,2023,1,2023Q1,Tuesday
2022-08-19 06:38:52,2022,8,2022Q3,Friday
2023-10-04 22:17:30,2023,10,2023Q4,Wednesday
2022-01-23 09:21:14,2022,1,2022Q1,Sunday
2022-10-17 17:26:24,2022,10,2022Q4,Monday
2022-02-11 22:18:10,2022,2,2022Q1,Friday
2025-04-08 21:09:51,2025,4,2025Q2,Tuesday
2024-09-18 11:00:01,2024,9,2024Q3,Wednesday
2022-07-21 01:51:28,2022,7,2022Q3,Thursday
2023-06-18 12:19:16,2023,6,2023Q2,Sunday
2024-11-24 00:13:53,2024,11,2024Q4,Sunday
2024-01-05 22:07:28,2024,1,2024Q1,Friday
2022-02-13 10:10:01,2022,2,2022Q1,Sunday
2024-03-26 18:01:59,2024,3,2024Q1,Tuesday
2024-09-07 13:17:27,2024,9,2024Q3,Saturday
2022-07-06 18:31:40,2022,7,2022Q3,Wednesday
2025-01-19 10:27:18,2025,1,2025Q1,Sunday
2022-05-07 11:23:14,2022,5,2022Q2,Saturday
2024-02-12 05:11:46,2024,2,2024Q1,Monday
2023-03-04 20:10:01,2023,3,2023Q1,Saturday
2025-02-09 17:30:28,2025,2,2025Q1,Sunday
2022-08-07 04:01:57,2022,8,2022Q3,Sunday
2024-10-10 19:47:46,2024,10,2024Q4,Thursday
2022-09-27 03:54:02,2022,9,2022Q3,Tuesday
2024-06-07 11:44:09,2024,6,2024Q2,Friday
2023-04-15 11:53:07,2023,4,2023Q2,Saturday
2022-03-11 19:02:53,2022,3,2022Q1,Friday
2022-05-03 01:50:25,2022,5,2022Q2,Tuesday
2022-08-25 07:23:31,2022,8,2022Q3,Thursday
2025-05-28 03:06:08,2025,5,2025Q2,Wednesday
2022-05-27 22:52:56,2022,5,2022Q2,Friday
2024-12-21 18:00:32,2024,12,2024Q4,Saturday
2022-02-25 13:49:50,2022,2,2022Q1,Friday
2022-08-24 05:01:20,2022,8,2022Q3,Wednesday
2023-08-29 23:34:14,2023,8,2023Q3,Tuesday
2023-12-19 18:13:26,2023,12,2023Q4,Tuesday
2023-12-01 11:55:52,2023,12,2023Q4,Friday
2022-02-20 12:34:04,2022,2,2022Q1,Sunday
2025-02-25 05:22:23,2025,2,2025Q1,Tuesday
2025-06-04 20:06:53,2025,6,2025Q2,Wednesday
2024-06-23 01:45:53,2024,6,2024Q2,Sunday
2024-08-02 19:23:43,2024,8,2024Q3,Friday
2025-08-08 22:48:27,2025,8,2025Q3,Friday
2025-07-12 06:34:26,2025,7,2025Q3,Saturday
2025-08-04 05:33:01,2025,8,2025Q3,Monday
2024-01-20 18:45:48,2024,1,2024Q1,Saturday
2022-12-12 21:45:09,2022,12,2022Q4,Monday
2024-12-03 10:00:50,2024,12,2024Q4,Tuesday
2025-03-16 00:49:09,2025,3,2025Q1,Sunday
2024-06-03 14:40:04,2024,6,2024Q2,Monday
2024-12-02 21:07:22,2024,12,2024Q4,Monday
2025-01-23 12:34:14,2025,1,2025Q1,Thursday
2023-10-15 12:16:09,2023,10,2023Q4,Sunday
2025-06-15 19:17:59,2025,6,2025Q2,Sunday
2025-03-07 21:53:57,2025,3,2025Q1,Friday
2023-10-22 22:55:54,2023,10,2023Q4,Sunday
2023-09-20 07:27:06,2023,9,2023Q3,Wednesday
2022-09-19 02:11:40,2022,9,2022Q3,Monday
2022-03-05 04:55:14,2022,3,2022Q1,Saturday
2023-01-17 15:28:12,2023,1,2023Q1,Tuesday
2023-04-08 07:13:22,2023,4,2023Q2,Saturday
2024-11-18 11:32:20,2024,11,2024Q4,Monday
2023-05-13 20:37:44,2023,5,2023Q2,Saturday
2022-01-09 15:14:36,2022,1,2022Q1,Sunday
2022-08-09 03:46:29,2022,8,2022Q3,Tuesday
2022-11-07 22:35:11,2022,11,2022Q4,Monday
2024-07-12 06:09:38,2024,7,2024Q3,Friday
2023-03-07 03:55:36,2023,3,2023Q1,Tuesday
2022-08-24 01:53:55,2022,8,2022Q3,Wednesday
2022-08-30 07:41:42,2022,8,2022Q3,Tuesday
2024-09-21 13:42:23,2024,9,2024Q3,Saturday
2024-09-15 08:14:08,2024,9,2024Q3,Sunday
2023-02-28 12:06:49,2023,2,2023Q1,Tuesday
2022-05-26 00:27:46,2022,5,2022Q2,Thursday
2022-01-07 06:50:11,2022,1,2022Q1,Friday
2023-12-23 15:14:03,2023,12,2023Q4,Saturday
2025-06-11 02:18:31,2025,6,2025Q2,Wednesday
2023-06-16 21:10:56,2023,6,2023Q2,Friday
2024-08-27 06:19:50,2024,8,2024Q3,Tuesday
2023-09-21 06:02:21,2023,9,2023Q3,Thursday
2023-06-20 18:01:14,2023,6,2023Q2,Tuesday
2024-07-26 22:16:12,2024,7,2024Q3,Friday
2024-08-16 23:37:11,2024,8,2024Q3,Friday
2025-02-12 16:18:12,2025,2,2025Q1,Wednesday
2024-03-24 01:57:09,2024,3,2024Q1,Sunday
2022-11-27 11:22:36,2022,11,2022Q4,Sunday
2024-08-16 15:14:06,2024,8,2024Q3,Friday
2023-07-01 05:42:03,2023,7,2023Q3,Saturday
2023-04-06 21:28:16,2023,4,2023Q2,Thursday
2022-09-22 12:34:11,2022,9,2022Q3,Thursday
2023-02-24 08:53:15,2023,2,2023Q1,Friday
2022-01-14 21:16:17,2022,1,2022Q1,Friday
2022-03-17 01:11:52,2022,3,2022Q1,Thursday
2022-06-26 13:42:47,2022,6,2022Q2,Sunday
2024-10-04 11:17:21,2024,10,2024Q4,Friday
2023-05-28 20:34:14,2023,5,2023Q2,Sunday
2025-05-16 20:17:14,2025,5,2025Q2,Friday
2023-07-16 06:08:29,2023,7,2023Q3,Sunday
2024-12-17 02:11:30,2024,12,2024Q4,Tuesday
2022-07-22 03:10:51,2022,7,2022Q3,Friday
2022-10-12 02:44:56,2022,10,2022Q4,Wednesday
2022-01-02 10:15:43,2022,1,2022Q1,Sunday
2022-03-21 06:39:21,2022,3,2022Q1,Monday
2025-03-24 19:20:25,2025,3,2025Q1,Monday
2025-03-23 00:51:45,2025,3,2025Q1,Sunday
2025-01-03 09:52:49,2025,1,2025Q1,Friday
2022-09-20 23:09:56,2022,9,2022Q3,Tuesday
2022-11-02 14:44:35,2022,11,2022Q4,Wednesday
2023-04-01 07:23:17,2023,4,2023Q2,Saturday
2022-11-10 10:50:27,2022,11,2022Q4,Thursday
2022-04-14 13:18:03,2022,4,2022Q2,Thursday
2024-03-07 19:53:42,2024,3,2024Q1,Thursday
2024-11-25 22:23:29,2024,11,2024Q4,Monday
2022-09-19 07:08:56,2022,9,2022Q3,Monday
2025-06-18 23:20:04,2025,6,2025Q2,Wednesday
2024-06-15 17:48:47,2024,6,2024Q2,Saturday
2022-03-20 04:48:08,2022,3,2022Q1,Sunday
2022-06-06 12:56:20,2022,6,2022Q2,Monday
2022-12-01 19:19:39,2022,12,2022Q4,Thursday
2022-01-12 07:41:51,2022,1,2022Q1,Wednesday
2024-06-14 14:24:11,2024,6,2024Q2,Friday
2023-06-02 09:02:28,2023,6,2023Q2,Friday
2024-02-07 14:56:15,2024,2,2024Q1,Wednesday
2024-08-05 10:07:36,2024,8,2024Q3,Monday
2024-11-26 12:03:14,2024,11,2024Q4,Tuesday
2025-02-01 09:51:03,2025,2,2025Q1,Saturday
2024-11-28 13:11:38,2024,11,2024Q4,Thursday
2022-06-16 06:23:28,2022,6,2022Q2,Thursday
2023-11-17 04:14:06,2023,11,2023Q4,Friday
2023-07-19 08:40:54,2023,7,2023Q3,Wednesday
2023-06-06 18:07:37,2023,6,2023Q2,Tuesday
2025-01-05 22:28:27,2025,1,2025Q1,Sunday
2024-02-14 13:13:24,2024,2,2024Q1,Wednesday
2022-11-21 15:00:06,2022,11,2022Q4,Monday
2024-10-11 03:52:34,2024,10,2024Q4,Friday
2022-01-07 20:03:46,2022,1,2022Q1,Friday
2024-05-20 11:20:03,2024,5,2024Q2,Monday
2024-06-11 16:33:33,2024,6,2024Q2,Tuesday
2025-02-14 03:31:05,2025,2,2025Q1,Friday
2022-06-03 15:32:04,2022,6,2022Q2,Friday
2022-09-19 17:14:22,2022,9,2022Q3,Monday
2022-12-24 06:11:10,2022,12,2022Q4,Saturday
2022-01-10 07:44:48,2022,1,2022Q1,Monday
2024-05-21 14:59:35,2024,5,2024Q2,Tuesday
2025-07-15 19:09:07,2025,7,2025Q3,Tuesday
2024-11-18 10:58:27,2024,11,2024Q4,Monday
2022-01-21 12:10:08,2022,1,2022Q1,Friday
2022-10-12 23:29:59,2022,10,2022Q4,Wednesday
2022-08-30 08:12:36,2022,8,2022Q3,Tuesday
2023-08-25 08:52:02,2023,8,2023Q3,Friday
2024-06-01 19:12:15,2024,6,2024Q2,Saturday
2023-11-10 23:25:33,2023,11,2023Q4,Friday
2023-07-25 19:51:36,2023,7,2023Q3,Tuesday
2022-07-19 03:25:01,2022,7,2022Q3,Tuesday
2023-04-08 04:33:32,2023,4,2023Q2,Saturday
2025-03-24 01:53:17,2025,3,2025Q1,Monday
2024-09-21 14:49:42,2024,9,2024Q3,Saturday
2023-10-07 22:44:56,2023,10,2023Q4,Saturday
2025-03-01 06:56:43,2025,3,2025Q1,Saturday
2024-01-27 06:11:20,2024,1,2024Q1,Saturday
2022-12-06 08:20:29,2022,12,2022Q4,Tuesday
2025-07-09 09:49:40,2025,7,2025Q3,Wednesday
2025-08-01 12:02:17,2025,8,2025Q3,Friday
2023-09-08 14:22:38,2023,9,2023Q3,Friday
2023-08-02 05:30:55,2023,8,2023Q3,Wednesday
2023-07-02 05:54:07,2023,7,2023Q3,Sunday
2022-02-06 02:23:32,2022,2,2022Q1,Sunday
2022-06-26 16:08:54,2022,6,2022Q2,Sunday
2025-01-17 07:57:43,2025,1,2025Q1,Friday
2024-10-14 21:45:35,2024,10,2024Q4,Monday
2023-03-24 11:55:42,2023,3,2023Q1,Friday
2022-07-04 21:17:53,2022,7,2022Q3,Monday
2023-12-07 00:33:45,2023,12,2023Q4,Thursday
2024-10-31 19:43:56,2024,10,2024Q4,Thursday
